,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
_soft_PR_abs,0.09813113510608673,0.0892690047621727,0.4176831841468811,0.39702746272087097,0.6608024835586548,0.39702746272087097,0.7412258386611938,0.4370691180229187,0.5166895389556885,0.5023560523986816,0.27814778685569763,0.04641914367675781,0.06192252039909363,0.060367174446582794
_soft_RE_abs,0.6443788409233093,0.6816717386245728,0.6047881841659546,0.6044618487358093,0.46732568740844727,0.6044618487358093,0.5320884585380554,0.6053964495658875,0.5570008754730225,0.6014177203178406,0.7298007011413574,0.8907936215400696,0.5871484875679016,0.5876004695892334
_soft_F1_abs,0.11112134158611298,0.10358063876628876,0.46253663301467896,0.4617428183555603,0.5303927659988403,0.4617428183555603,0.612425684928894,0.499830961227417,0.5182818174362183,0.5275179147720337,0.35315364599227905,0.08657610416412354,0.1075117215514183,0.10552456229925156
_soft_PR_pos,0.0761740654706955,0.06875810772180557,0.31172624230384827,0.4637717306613922,0.7058660387992859,0.4637717306613922,0.8020944595336914,0.5216654539108276,0.40463414788246155,0.39685797691345215,0.19292320311069489,0.03370096534490585,0.056191038340330124,0.05532895773649216
_soft_RE_pos,0.6654161810874939,0.7009278535842896,0.6520694494247437,0.6327108144760132,0.5931601524353027,0.6327108144760132,0.6903401613235474,0.6321800947189331,0.6190807223320007,0.6687090992927551,0.7089555859565735,0.9157863855361938,0.7231162190437317,0.7187595367431641
_soft_F1_pos,0.08105781674385071,0.07491917908191681,0.3868851363658905,0.517917275428772,0.6192507743835449,0.517917275428772,0.7264453768730164,0.5635708570480347,0.4726715087890625,0.47779616713523865,0.2559829354286194,0.06387995928525925,0.10054613649845123,0.09920867532491684
_soft_PR_neg,1.0,1.0,1.0,0.3684741258621216,0.5858806371688843,0.3684741258621216,0.5634227991104126,0.27643880248069763,1.0,1.0,0.9975095987319946,1.0,0.021335165947675705,0.035754911601543427
_soft_RE_neg,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.44188666343688965,0.1764088124036789,0.44188666343688965,0.21187487244606018,0.4710215926170349,0.019999999999999997,0.019999999999999997,0.019999999552965164,0.019999999999999997,0.04025469720363617,0.042018067091703415
_soft_F1_neg,0.019999999999999997,0.019999999999999997,0.019999999999999997,0.3051069676876068,0.24408690631389618,0.3051069676876068,0.2836018204689026,0.3310801684856415,0.019999999999999997,0.019999999999999997,0.019999999552965164,0.019999999999999997,0.010750256478786469,0.013167883269488811
Atten_C,0.28510743379592896,0.2600521743297577,0.9125131368637085,0.8452545404434204,0.8446382284164429,0.8452545404434204,0.9378150701522827,0.9460694193840027,0.9482482671737671,0.9533632397651672,0.6971298456192017,0.1250339299440384,0.12179426103830338,0.12043440341949463
Atten_NC,0.7148926258087158,0.7399477958679199,0.0874868780374527,0.15474554896354675,0.1553618162870407,0.15474554896354675,0.06218508630990982,0.0539306178689003,0.051751770079135895,0.04663689061999321,0.3028704822063446,0.8749659657478333,0.8782056570053101,0.8795655965805054
cpa!=,0.24459338805660585,0.21886448002811573,0.9193138546533193,0.9198226741266954,0.9148014005163259,0.9198226741266954,0.9707139084090104,0.971066866828464,0.9818290358536814,0.9908111425732651,0.5164172781277793,0.07580720182325973,0.19071325747222515,0.18917856521200868
cpl!=,0.529492554244676,0.5199204055089799,0.6933788664926207,0.693089080960167,0.8354469763294302,0.693089080960167,0.869355032814164,0.7283199849184814,0.7637801723787035,0.7611564218032929,0.518740299790084,0.49118688711638897,0.6203555366738853,0.6331400884339193
cor!=,0.38704297115064096,0.3693924427685478,0.8063463605729699,0.8064558775434312,0.875124188422878,0.8064558775434312,0.920034470611587,0.8496934258734727,0.8728046041161924,0.875983782188279,0.5175787889589316,0.28349704446982427,0.4055343970730553,0.411159326822964
cpa>,0.16161223819624185,0.14437881484958454,0.44832707668578575,0.671514423154193,0.8927319439790018,0.671514423154193,0.9621710621778107,0.7686944241521483,0.5873397423374929,0.592115174273994,0.26355378114050276,0.04598484069715083,0.09152115965823643,0.097013960060412
cpl>,0.6149245241792115,0.613724754925045,0.765012840007369,0.7513087332684047,0.8294709429722215,0.7513087332684047,0.9027868829108797,0.776046768084798,0.813346264453363,0.8391921047282139,0.68778756229981,0.6465304493829972,0.8016828751015416,0.799407423520886
cor>,0.38826838118772666,0.37905178488731484,0.6066699583465773,0.711411578211299,0.8611014434756115,0.711411578211299,0.9324789725443452,0.772370596118473,0.7003430033954279,0.7156536395011038,0.4756706717201563,0.346257645040074,0.446602017379889,0.44821069179064904
cpa<,1.0,1.0,1.0,0.9349480529499354,0.9500186468438099,0.9349480529499354,0.9700264322188723,0.8857915210521614,1.0,1.0,0.9988749811293391,1.0,0.36573332905542816,0.27207818452750016
cpl<,0.21939050178099723,0.18787994469986077,0.3719479821818689,0.5839231628171272,0.8333376590194446,0.5839231628171272,0.8484946411198211,0.6124869196578151,0.4499108285381209,0.4232347690351898,0.16953261445711057,0.04890355303079363,0.4080691512263129,0.40761639412729045
cor<,0.6096952508904987,0.5939399723499303,0.6859739910909344,0.7594356078835314,0.8916781529316273,0.7594356078835314,0.9092605366693467,0.7491392203549883,0.7249554142690604,0.7116173845175948,0.5842037977932248,0.5244517765153968,0.3869012401408706,0.3398472893273953
cor_nosign,0.38704297115064096,0.3693924427685478,0.8063463605729699,0.8064558775434312,0.875124188422878,0.8064558775434312,0.920034470611587,0.8496934258734727,0.8728046041161924,0.875983782188279,0.5175787889589316,0.28349704446982427,0.4055343970730553,0.411159326822964
cor_sign,0.49898181603911257,0.48649587861862253,0.646321974718756,0.735423593047415,0.8763897982036193,0.735423593047415,0.9208697546068458,0.7607549082367309,0.7126492088322441,0.7136355120093494,0.5299372347566906,0.4353547107777354,0.41675162876037974,0.39402899055902213
Time,22.398419976234436,21.03650689125061,21.47783100605011,26.07583522796631,0.403825839360555,26.69001340866089,30.514314969380695,19.29253121217092,19.07686551411947,19.319948554039,34.436017870903015,777.8728832801183,167.30929990609488,51.992177764574684
