,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
PR,0.06635892166864765,0.06635892166864765,0.5792906746031746,0.5210386904761906,0.8280555555555555,0.6200248015873016,0.9266666666666665,0.35751658005616066,0.35991884442853433,0.3525380033318024,0.20067794538280648,0.0233056841563786,0.03861432613168724,0.03845679012345679
RE,0.79825,0.79825,0.4059869614512472,0.5616051587301587,0.33784736394557824,0.5178492063492064,0.4015378401360544,0.7831333616780045,0.7841772959183674,0.8060809240362812,0.3628157596371882,1.0,0.9202589285714285,0.916092261904762
EBPG,0.08532587438821793,0.08532587438821793,0.6144096255302429,0.5473610162734985,0.8280555605888367,0.6551437973976135,0.9266667366027832,0.6267334222793579,0.6703850626945496,0.6120089888572693,0.20660261809825897,0.03152201324701309,0.11009083688259125,0.08163400739431381
RRA,0.43264980158730165,0.43273908730158733,0.8625763888888891,0.64134623015873,1.0,0.7818224206349206,1.0,0.6565083616780045,0.6650428004535148,0.6388030045351474,0.497327239229025,0.234406462585034,0.4203616780045351,0.43369033446712013
soft_PR_abs,0.08532587438821793,0.08532587438821793,0.6144096255302429,0.5473610162734985,0.8280555605888367,0.6551437973976135,0.9266667366027832,0.6267334222793579,0.6703850626945496,0.6120089888572693,0.20660261809825897,0.03152201324701309,0.11009083688259125,0.08163400739431381
soft_RE_abs,0.5990760139208424,0.5990760096993198,0.3129095804997204,0.4503730158732748,0.20174489796003786,0.42536706349232245,0.24722809118666556,0.3286877374467653,0.2943954154885938,0.32971994719107484,0.29826594387840516,0.8458352230608867,0.4049595739308825,0.4035478491324168
soft_F1_abs,0.08761153046608455,0.08761153010785008,0.3872794006147951,0.4702522671176947,0.3146093274047215,0.4855432890107158,0.3783246051128969,0.4110450755407017,0.37601478112156483,0.3878681800665322,0.2099838564093673,0.06009897223021251,0.10931848503814275,0.09209310411733042
soft_PR_pos,0.05349494144320488,0.05349494144320488,0.4070238471031189,0.5731250047683716,0.826388955116272,0.6949999928474426,0.925000011920929,0.6687678098678589,0.4814048409461975,0.4263518750667572,0.14314255118370056,0.016462353989481926,0.08796039968729019,0.07311847805976868
soft_RE_pos,0.6045704697155994,0.6045704680864783,0.4720947802213969,0.6585817307694586,0.3934123168514335,0.6393566849819127,0.4818518591259326,0.48549985083031133,0.4591733382569023,0.49047282509201057,0.44880112942774614,0.8565367792755222,0.41848403279693497,0.42378581437986196
soft_F1_pos,0.04159688524732984,0.041596885304546236,0.38045139240262077,0.5828117220834041,0.49742806722070865,0.6153019957987749,0.5939408341431464,0.5254995714524747,0.4118630158839201,0.39612386687090406,0.16848734589255737,0.03188635206815186,0.09184602398509381,0.08152899347434649
soft_PR_neg,1.0,1.0,1.0,0.4669097065925598,1.0,0.589938759803772,1.0,0.5189870595932007,1.0,1.0,1.0,1.0,0.09222324937582016,0.09242387115955353
soft_RE_neg,0.015,0.015,0.015,0.26305332341269844,0.08151934523809524,0.26305332341269844,0.09478527659603528,0.20838851096806307,0.015,0.015,0.015,0.015,0.022119035071743252,0.029259106711126127
soft_F1_neg,0.015,0.015,0.015,0.30235010677448254,0.1371863792136462,0.33557704762326834,0.16077794534970966,0.2772876234249438,0.015,0.015,0.015,0.015,0.020614999991770015,0.022941317947167784
_soft_PR_abs,0.028285443782806396,0.028285443782806396,0.36905258893966675,0.31010156869888306,0.6566156148910522,0.39364758133888245,0.7422776222229004,0.3860439360141754,0.4619366526603699,0.404351145029068,0.103996142745018,0.011732839047908783,0.07274816185235977,0.04604421183466911
_soft_RE_abs,0.6214090585708618,0.6214090585708618,0.5520810484886169,0.7008132338523865,0.46057286858558655,0.6827234625816345,0.5349991917610168,0.5543302297592163,0.5231879949569702,0.5563833117485046,0.4700004458427429,0.8845426440238953,0.5178653597831726,0.5256572365760803
_soft_F1_abs,0.03334248811006546,0.03334249183535576,0.43001261353492737,0.4237176477909088,0.5358244180679321,0.49168840050697327,0.6170961260795593,0.45025521516799927,0.4764489233493805,0.4512142241001129,0.1535651534795761,0.023032376542687416,0.10477963835000992,0.07281414419412613
_soft_PR_pos,0.0223989374935627,0.0223989374935627,0.29480358958244324,0.3977925181388855,0.7017844319343567,0.5100231766700745,0.789716899394989,0.508457362651825,0.3898693919181824,0.3377682566642761,0.09415142238140106,0.008441715501248837,0.07372443377971649,0.05819753557443619
_soft_RE_pos,0.643187403678894,0.643187403678894,0.6416876912117004,0.798407793045044,0.601936399936676,0.7875210642814636,0.6984670162200928,0.6435124278068542,0.6314460635185242,0.6622258424758911,0.6211856603622437,0.9120460748672485,0.6539109349250793,0.65240478515625
_soft_F1_pos,0.023771625012159348,0.023771625012159348,0.3893277645111084,0.5249782800674438,0.6394835114479065,0.6105272173881531,0.7335425615310669,0.5617620944976807,0.4664890170097351,0.4305919110774994,0.1465575397014618,0.016653895378112793,0.11408074200153351,0.0938238725066185
_soft_PR_neg,1.0,1.0,1.0,0.23380987346172333,0.6100415587425232,0.2808346152305603,0.5824999213218689,0.24566689133644104,1.0,1.0,1.0,1.0,0.08812198787927628,0.08837705105543137
_soft_RE_neg,0.015,0.015,0.015,0.4564419686794281,0.1729949712753296,0.4564419686794281,0.20468616485595703,0.3591992259025574,0.015,0.015,0.015,0.015,0.02978072501718998,0.04456965997815132
_soft_F1_neg,0.015,0.015,0.015,0.23918619751930237,0.244020015001297,0.28736335039138794,0.2891174256801605,0.2536604106426239,0.015,0.015,0.015,0.015,0.020084550604224205,0.02118874341249466
Atten_C,0.08532587438821793,0.08532587438821793,0.6144096255302429,0.5473610162734985,0.8280555605888367,0.6551437973976135,0.9266667366027832,0.6267334222793579,0.6703850626945496,0.6120089888572693,0.20660261809825897,0.03152201324701309,0.11009083688259125,0.08163400739431381
Atten_NC,0.9146741628646851,0.9146741032600403,0.38559025526046753,0.4526388645172119,0.17194443941116333,0.3448561429977417,0.07333333790302277,0.3732665181159973,0.32961487770080566,0.38799089193344116,0.7933975458145142,0.9684780836105347,0.8899090886116028,0.9183660745620728
cpa!=,0.07194042336681958,0.07194042407176762,0.6170962363142654,0.5448728428059175,0.8524999998905368,0.653582616077179,0.9399999999476798,0.7740601587260254,0.8124699447801131,0.7641814415331052,0.17553419946131668,0.018250492714225342,0.23240960849933137,0.17553164352855463
cpl!=,0.528111619987996,0.528111622826718,0.7708764219088756,0.7748897114545445,0.8305906615174816,0.7858069729883386,0.873593692975182,0.8625162060010731,0.86477693276381,0.8611154790453259,0.7000250135326332,0.49413250342464227,0.6549390756515215,0.6799750617935645
cor!=,0.3000260216774079,0.30002602344924273,0.6939863291115704,0.6598812771302309,0.8415453307040093,0.7196947945327589,0.9067968464614309,0.8182881823635494,0.8386234387719614,0.8126484602892156,0.43777960649697495,0.2561914980694338,0.4436743420754265,0.4277533526610595
cpa>,0.05065627951790669,0.05065627971032497,0.37673408661638785,0.562236605043907,0.8474999999023016,0.6883762555633391,0.9349999999594445,0.7018398720920361,0.5084320857715932,0.4772533210528966,0.1428295954844411,0.011286695367001044,0.13567064431128886,0.10907165085101037
cpl>,0.5938115312018836,0.5938115305819875,0.7488761969330249,0.7747995728850691,0.8275586639302445,0.8002650799329862,0.9102111650712759,0.8061801973411871,0.8326716560676604,0.8426459315759018,0.7564869783051702,0.6471146639580077,0.814562191054679,0.8086004085240566
cor>,0.32223390535989516,0.32223390514615624,0.5628051417747064,0.668518088964488,0.8375293319162729,0.7443206677481627,0.9226055825153601,0.7540100347166117,0.6705518709196268,0.6599496263143992,0.4496582868948057,0.3292006796625043,0.47511641768298396,0.4588360296875334
cpa<,1.0,1.0,1.0,0.4713508522617313,1.0,0.5896501196329649,1.0,0.7397659097033299,1.0,1.0,1.0,1.0,0.25603230583874326,0.19010060736757042
cpl<,0.2283173744469172,0.22831737504627497,0.5950549773222634,0.7543900448119354,0.8282395813948222,0.7573840926729496,0.8415055125044095,0.851475210339777,0.6308087088528368,0.5979949650122296,0.5847271575533919,0.046096825695227064,0.433684299495012,0.449942369734484
cor<,0.6141586872234586,0.6141586875231375,0.7975274886611317,0.6128704485368334,0.914119790697411,0.6735171061529572,0.9207527562522045,0.7956205600215533,0.8154043544264183,0.7989974825061148,0.7923635787766959,0.5230484128476135,0.34485830266687767,0.32002148855102724
cor_nosign,0.3000260216774079,0.30002602344924273,0.6939863291115704,0.6598812771302309,0.8415453307040093,0.7196947945327589,0.9067968464614309,0.8182881823635494,0.8386234387719614,0.8126484602892156,0.43777960649697495,0.2561914980694338,0.4436743420754265,0.4277533526610595
cor_sign,0.4681962962916769,0.46819629633464677,0.6801663152179189,0.6406942687506607,0.8758245613068422,0.70891888695056,0.9216791693837824,0.7748152973690825,0.7429781126730225,0.7294735544102571,0.6210109328357507,0.42612454625505897,0.40998736017493087,0.3894287591192803
Time,14.841831922531128,8.884117603302002,6.840457121531169,6.950678626696268,0.29652218023935956,9.661002556482952,27.79508948326111,19.437543749809265,19.278279145558677,20.777653455734253,47.624296744664505,782.5598003466923,129.78609065214795,31.055081884066265
