,GradCAM,GradCAMPP,Saliency,DeconvNet,GradientInput,GuidedBackprop,IntegratedGradients,SmoothGrad,SquareGrad,VarGrad,Occlusion,Rise,KernelShap,Lime
EBPG,0.07982894778251648,0.07982894778251648,0.6101065874099731,0.5558878779411316,0.8252779245376587,0.6592356562614441,0.9266666173934937,0.6283374428749084,0.6569498181343079,0.6148444414138794,0.20135876536369324,0.03167971968650818,0.1067686676979065,0.0778082087635994
RRA,0.43361904761904757,0.4337083333333334,0.8713095238095239,0.6450695861678004,1.0,0.7859743480725624,1.0,0.6556312358276644,0.6615559807256235,0.6419879535147393,0.49392871315192755,0.23777508503401362,0.4345449263038549,0.43594458616780035
soft_PR_abs,0.07982894778251648,0.07982894778251648,0.6101065874099731,0.5558878779411316,0.8252779245376587,0.6592356562614441,0.9266666173934937,0.6283374428749084,0.6569498181343079,0.6148444414138794,0.20135876536369324,0.03167971968650818,0.1067686676979065,0.0778082087635994
soft_RE_abs,0.601362073711123,0.6013620703535298,0.30556806264240044,0.45360530045389424,0.19562244898026898,0.4285733064062751,0.24194597829156014,0.321677402430218,0.28562928324709513,0.3267727352275897,0.3043995181412666,0.8479580851366191,0.4012410461207022,0.409018630708473
soft_F1_abs,0.09182818652864859,0.09182818621707367,0.38321506875456984,0.4767979371554437,0.3072104303455438,0.4890505272603803,0.37214098576368027,0.40566220046256135,0.3680569864966657,0.3863967089375755,0.21389345498072937,0.06039950932476954,0.11006248749195405,0.09086059460367002
soft_PR_pos,0.0413934625685215,0.0413934625685215,0.3936905264854431,0.5768228769302368,0.821944534778595,0.6933333277702332,0.9233333468437195,0.670657217502594,0.47260990738868713,0.4244123101234436,0.12533485889434814,0.01646851934492588,0.08267264068126678,0.06306063383817673
soft_RE_pos,0.6067828209197095,0.606782817611494,0.4577014652022989,0.6588846916973308,0.3814178876687213,0.6392490842492234,0.47149141666424726,0.47457827067536346,0.44577212701305563,0.482520562913607,0.43067021520229876,0.8575994609817179,0.42445603472918314,0.42751616784807017
soft_F1_pos,0.04366316848460193,0.043663168571094355,0.3757611499135348,0.5870608456012183,0.48736620172767414,0.6151521517700771,0.5856947658797467,0.5188526985976255,0.40516805465870975,0.3927691388360137,0.1618235670446946,0.03190993301959296,0.09278576013060091,0.07689581801825159
soft_PR_neg,1.0,1.0,1.0,0.47074657678604126,1.0,0.5858274698257446,1.0,0.513436496257782,1.0,1.0,1.0,1.0,0.08495616167783737,0.08486019819974899
soft_RE_neg,0.0125,0.0125,0.0125,0.26244890873015875,0.0772232142857143,0.26244890873015875,0.09073424366826104,0.203524154998776,0.0125,0.0125,0.0125,0.0125,0.01930862831737854,0.028011262478672767
soft_F1_neg,0.0125,0.0125,0.0125,0.3027731969302193,0.13164099678030777,0.3338213524263367,0.1556759809042866,0.2723444797664288,0.0125,0.0125,0.0125,0.0125,0.017340679357352402,0.019733864915042774
_soft_PR_abs,0.025179322808980942,0.025179320946335793,0.36563676595687866,0.309845507144928,0.6553019285202026,0.3905595541000366,0.740399181842804,0.38723838329315186,0.4535672664642334,0.4052395224571228,0.09985067695379257,0.011559459380805492,0.07023826986551285,0.043147481977939606
_soft_RE_abs,0.6204932928085327,0.6204932928085327,0.5446578860282898,0.7022203207015991,0.4542100429534912,0.6848015785217285,0.5296724438667297,0.5469037890434265,0.5153230428695679,0.5542883276939392,0.47454944252967834,0.8880833387374878,0.5213764905929565,0.5299155712127686
_soft_F1_abs,0.034854114055633545,0.034854114055633545,0.4280126988887787,0.4239324629306793,0.5311466455459595,0.48953500390052795,0.6129609942436218,0.4482276439666748,0.4691169261932373,0.45089536905288696,0.1531948298215866,0.022702252492308617,0.10278711467981339,0.06924474239349365
_soft_PR_pos,0.018301017582416534,0.018301017582416534,0.29014384746551514,0.3977169990539551,0.7002311944961548,0.5053118467330933,0.7875543832778931,0.5084729194641113,0.3822305500507355,0.3374936580657959,0.08686017990112305,0.00825335830450058,0.07153983414173126,0.05149903893470764
_soft_RE_pos,0.6417359113693237,0.6417359113693237,0.6322826147079468,0.8000893592834473,0.5933815240859985,0.7885326147079468,0.6912559270858765,0.6331068277359009,0.6223536729812622,0.6577274799346924,0.607265830039978,0.9139440655708313,0.6611393094062805,0.6572343111038208
_soft_F1_pos,0.024818245321512222,0.024818245321512222,0.38755562901496887,0.5256701707839966,0.6342864632606506,0.6072801351547241,0.7288312315940857,0.5568333864212036,0.4589764475822449,0.4293254315853119,0.14188280701637268,0.01629110798239708,0.11298968642950058,0.08543512970209122
_soft_PR_neg,1.0,1.0,1.0,0.23414306342601776,0.6100415587425232,0.278783917427063,0.5809999108314514,0.23735885322093964,1.0,1.0,1.0,1.0,0.08122440427541733,0.08112742006778717
_soft_RE_neg,0.0125,0.0125,0.0125,0.45600709319114685,0.16777518391609192,0.45600709319114685,0.1999075710773468,0.35756951570510864,0.0125,0.0125,0.0125,0.0125,0.0259745754301548,0.039173584431409836
_soft_F1_neg,0.0125,0.0125,0.0125,0.2373092919588089,0.23836520314216614,0.2831091582775116,0.2839171290397644,0.2522051930427551,0.0125,0.0125,0.0125,0.0125,0.01670202985405922,0.017637135460972786
Atten_C,0.07982894778251648,0.07982894778251648,0.6101065874099731,0.5558878779411316,0.8252779245376587,0.6592356562614441,0.9266666173934937,0.6283374428749084,0.6569498181343079,0.6148444414138794,0.20135876536369324,0.03167971968650818,0.1067686676979065,0.0778082087635994
Atten_NC,0.9201710820198059,0.9201710820198059,0.3898933529853821,0.4441121220588684,0.17472222447395325,0.34076422452926636,0.07333333790302277,0.3716624677181244,0.34305018186569214,0.3851555287837982,0.7986413240432739,0.968320369720459,0.8932312726974487,0.9221917986869812
cpa!=,0.06583243386152901,0.06583243441684891,0.6122224618623757,0.5505621754207256,0.8441666665877221,0.6544714425448518,0.939999999949627,0.7758585856753867,0.8051577675714621,0.7578955781853156,0.16955961229910144,0.018089045093060543,0.22631248253672664,0.16625079551579264
cpl!=,0.5251108436325644,0.525110844826009,0.7725310739699135,0.7718637465780556,0.8317296819817654,0.7836994610232833,0.8755730499022739,0.8651823700163639,0.8694980006093104,0.8607472977679469,0.6977370629430222,0.48644062141144895,0.6629783027837404,0.6789843830014842
cor!=,0.29547163874704674,0.29547163962142897,0.6923767679161447,0.6612129609993906,0.8379481742847437,0.7190854517840675,0.9077865249259502,0.8205204778458753,0.8373278840903862,0.8093214379766313,0.43364833762106186,0.25226483325225474,0.44464539266023345,0.4226175892586384
cpa>,0.03860704171520818,0.03860704190609249,0.36326460731833,0.5592743556251316,0.8341666666112697,0.6802782517925533,0.9299999999731746,0.7053908232168455,0.5095730615892528,0.4658149096872438,0.12748378163949883,0.011116898294296181,0.1238341461691066,0.09940616674105714
cpl>,0.5892971122082229,0.5892971119385828,0.7495443092422505,0.7722401848692045,0.8258278897398709,0.7981554145430645,0.9101143785946455,0.8057076521152687,0.8351319443830981,0.844788280190462,0.7551056524115731,0.6378543414916661,0.8199324986277661,0.8142931917808058
cor>,0.31395207696171556,0.3139520769223377,0.5564044582802902,0.6657572702471681,0.8299972781755702,0.7392168331678091,0.92005718928391,0.7555492376660572,0.6723525029861754,0.6553015949388529,0.441294717025536,0.3244856198929812,0.47188332239843633,0.45684967926093145
cpa<,1.0,1.0,1.0,0.4707627885851643,1.0,0.5843658604241082,1.0,0.7397469400035203,1.0,1.0,1.0,1.0,0.2816947406256478,0.18329973977240616
cpl<,0.2275883726018762,0.22758837266621135,0.5969351840269945,0.7478582984812202,0.8287261876817494,0.7508672272272052,0.8422372173747371,0.8579132495058905,0.6380642142772438,0.596673401582099,0.5660190731475041,0.044885804647018045,0.44000000866490696,0.4467133069852042
cor<,0.6137941863009382,0.6137941863331057,0.7984675920134973,0.6093105435331924,0.9143630938408748,0.6676165438256567,0.9211186086873685,0.7988300947547055,0.8190321071386218,0.7983367007910497,0.783009536573752,0.5224429023235091,0.36084737464527744,0.3150065233788052
cor_nosign,0.29547163874704674,0.29547163962142897,0.6923767679161447,0.6612129609993906,0.8379481742847437,0.7190854517840675,0.9077865249259502,0.8205204778458753,0.8373278840903862,0.8093214379766313,0.43364833762106186,0.25226483325225474,0.44464539266023345,0.4226175892586384
cor_sign,0.4638731316313268,0.4638731316277217,0.6774360251468938,0.6375339068901802,0.8721801860082226,0.7034166884967329,0.9205878989856393,0.7771896662103813,0.7456923050623986,0.7268191478649513,0.6121521267996439,0.42346426110824503,0.41636534852185686,0.3859281013198683
Time,6.718080838521322,6.515530943870544,4.843377272288005,7.9170384009679164,0.3527454535166422,8.15455436706543,26.821237007776897,18.983941276868187,19.11003669102987,19.174154003461204,46.75690909226735,781.0177079836527,126.890216867129,29.689274430274963
